form,item,perfmat_idx,token,punct,pause_min,pause_max,pause_1q,pause_3q,pause_med,pause_mean,pause_sstd,f0_before_max_med,f0_after_max_med,f0ratio_before_min,f0ratio_before_max,f0ratio_before_1q,f0ratio_before_3q,f0ratio_before_med,f0ratio_before_mean,f0ratio_before_sstd,f0ratio_after_min,f0ratio_after_max,f0ratio_after_1q,f0ratio_after_3q,f0ratio_after_med,f0ratio_after_mean,f0ratio_after_sstd
Grade4Winter,2902,43,chocolate,.,0,138,19.5,70.5,45.0,50.8,40.52723951686252,243.8083333333334,306.03777777777765,0.8667611125916991,1.2277209263785889,1.0007482033514008,1.1021938595758614,1.0217034293994527,1.0452568057397564,0.08842991684057354,0.8159539294408308,1.5588324348798048,1.0127259858320885,1.230706971666077,1.110915201317183,1.1295940308539163,0.18871504106122078
Grade4Winter,2902,69,ago,.,0,102,31.5,72.0,51.0,49.6,31.827212076640148,239.67222222222225,295.4733333333333,0.8701600805282291,1.2452095719821341,1.0016119128589862,1.1697495577443346,1.095287198845666,1.0785389007727277,0.12109995661015904,0.8423499206107906,1.1355080939586817,0.9534889571826628,1.064742358110852,0.9958522404991496,0.9956981302065532,0.09224325479286102
Grade4Winter,2902,75,today,",",0,48,0.0,16.5,0.0,9.6,14.617992826845764,295.4733333333333,287.3526315789473,0.8423499206107906,1.1355080939586817,0.9534889571826628,1.064742358110852,0.9958522404991496,0.9956981302065532,0.09224325479286102,0.7937672551651183,1.433929887356564,1.0766890025142999,1.2580712155581546,1.1042693053635908,1.146801998324068,0.16392393775429265
Grade4Winter,2902,85,drinks,",",0,117,7.5,36.0,24.0,29.2,29.9241899281692,235.0313725490197,234.0033333333334,0.8683972004971081,1.8733932257959107,0.9871022015694624,1.163573035463991,1.02830730662767,1.1026758745543044,0.23635629498392574,0.5292767743615668,1.267591043970866,0.9615557427688853,1.0685234949427087,1.0385876197388675,0.9959484282009323,0.17044354311469928
Grade4Winter,2902,113,now,.,6,147,39.0,63.0,48.0,55.6,32.880302396941026,203.73030303030305,297.0619047619048,0.8410766395330977,1.1141721569750795,0.9980599775132006,1.0372747936538702,1.0213797104251772,1.0138707554161337,0.06710461022888087,0.8080927939497924,1.2760251258760098,1.0528864660144555,1.1653926366437424,1.1111781542335692,1.100988629611077,0.1074612304368484
Grade4Winter,2902,123,bitter,",",0,198,12.0,49.5,30.0,40.8,48.794320512593615,216.1875,269.395,0.8307797144347792,1.2921798497154136,1.009024434815435,1.0940953502816946,1.065336113593486,1.0590842594763936,0.10002896769988727,0.6566245669853256,1.3806870638754696,1.0212936541716346,1.1913759941825712,1.0706064165894456,1.0929058133488998,0.16944106403215872
Grade4Winter,2902,135,vanilla,.,6,165,49.5,91.5,78.0,74.2,45.00666617291265,250.0592592592592,245.30208333333331,1.0085590696867637,1.366621945469985,1.095147251242468,1.174040665338616,1.1227502327024512,1.1349303278767477,0.08657510540487352,0.8338599864871887,1.052076002814919,0.917809208981376,1.0281690004191437,0.9982908484298632,0.9731203609547122,0.06823268323383348
Grade4Winter,2902,155,reasons,.,0,192,36.0,90.0,57.0,65.0,48.8583959739046,236.18854166666665,241.98888888888905,0.8764316682168412,1.0938790966675844,0.9112633817223692,1.0123388949188894,1.006591410019658,0.96981775956148,0.06730518015856472,0.885558362482187,1.0770018915510722,0.9901438489752782,1.023316167139614,1.0047383597781185,0.9989029617972479,0.057061891725220276
Grade4Winter,2902,181,water,",",0,45,0.0,22.5,6.0,13.8,17.337819932159867,228.79000000000005,240.27777777777786,0.0,1.239929813854135,0.8930027729309293,1.0342379293131079,0.9594787136198539,0.9144031759021207,0.2847191434040925,0.6477387039986591,1.228802797843329,0.9795587208606142,1.0481561820799459,1.0065135971340173,1.0012692165186787,0.12789716938402232
Grade4Winter,2902,189,chocolate,.,0,237,36.0,64.5,51.0,62.8,57.00526291492742,259.57777777777784,251.11111111111111,0.7878728237426298,1.9550813327056857,0.8781948484605427,1.0841115790691405,0.9884199728378653,1.0348961318918233,0.2760132236405062,0.9211632177413658,1.146366854049552,0.9547022105956539,1.0532782803947467,1.0132129774986918,1.0136141675728492,0.06661326252298036
Grade4Winter,2902,195,time,",",0,54,0.0,24.0,3.0,14.2,18.75099997333475,251.11111111111111,300.8076923076923,0.9211632177413658,1.146366854049552,0.9547022105956539,1.0532782803947467,1.0132129774986918,1.0136141675728492,0.06661326252298036,0.8932813524323366,1.3965070140906668,0.955121177306352,1.1349023516775476,1.0298040991960145,1.0557315061130947,0.13048492150145882
Grade4Winter,2902,213,money,.,0,411,34.5,79.5,45.0,84.2,103.36150153708103,240.78541666666663,261.10833333333335,0.9323268658585563,1.1808976924212355,0.9884971361768153,1.094972194217912,1.0242576116471198,1.0433174651409007,0.07950760462472413,0.6209351394011627,1.0643164214841558,0.8649767857440762,1.012949814275029,0.9519117155278117,0.9237591152910191,0.12236823965567467
Grade4Winter,3106,13,sea,.,0,114,18.0,55.5,39.0,39.8,30.582908392013437,270.2941176470589,274.26428571428573,0.8977241421344547,1.251445310341016,0.9549604562161627,1.0508348687810525,0.9843449284232718,1.0101696791823014,0.0893986240916839,0.43238910447286094,1.0883657094594594,0.8153883042605325,0.9777835385496314,0.9168442761465296,0.8747214321395694,0.16516374082087018
Grade4Winter,3106,25,rough,",",0,111,13.5,48.0,30.0,34.8,29.65082509090478,240.88888888888886,231.03333333333336,0.0,1.3192599313071092,1.054581312574233,1.1844860297078568,1.1081900034630037,1.0627890769350354,0.30666833552402406,0.8800968000278561,1.108583944065369,0.9674082033553569,1.0464823226589246,0.9972608382246939,1.0026570619294914,0.06364219030128113
Grade4Winter,3106,37,sway,.,0,75,33.0,57.0,48.0,42.2,24.724770690833225,231.82549019607845,248.72916666666669,0.8746832100031998,2.00599774202653,0.979733852939535,1.047979532782123,1.0085116869822368,1.0699580209830593,0.2656265626986447,0.9541110780924974,1.23130388645709,1.0102674705880412,1.097004440180327,1.0298251674225287,1.0527802487491784,0.07585553129511231
Grade4Winter,3106,41,warning,",",0,21,0.0,12.0,0.0,5.0,7.662524761087935,248.72916666666669,238.81666666666663,0.6343344680484339,0.9743702948139242,0.8239678666876789,0.922445234553509,0.8846302035346347,0.8614375128811679,0.091771542532476,0.5241996826660805,1.0801623841592598,0.8207027340602361,1.0239535328850644,0.9275730622617534,0.8957741383554596,0.17109573848197623
Grade4Winter,3106,61,in,",",0,114,37.5,64.5,45.0,52.0,28.27164152089005,225.33333333333331,220.57142857142856,0.8714769010171618,1.1275070196550332,0.9746707236453095,1.0713372444602325,1.0295950106021512,1.018150739099863,0.07159198970043643,0.0,1.1409787626962142,0.9855425095483702,1.0464495410922887,1.016706032670641,0.945459686987305,0.27885083787721565
Grade4Winter,3106,73,gust,.,9,123,24.0,55.5,36.0,48.8,36.504794205693045,239.88571428571427,278.06666666666666,0.6859088355297174,1.1866125019635918,0.9910536882197831,1.0628916908420023,1.0240135437311129,1.0070742514018338,0.12926254914788513,0.4512529525154074,1.2259384023099136,0.8325089046292755,0.943365947859842,0.8705849406658032,0.8702751315005316,0.16513756648202874
Grade4Winter,3106,89,storm,.,12,87,37.5,60.0,48.0,49.0,18.86038933093073,244.4212121212122,273.09770114942523,1.0310257728502132,1.1446980940938118,1.057045458187615,1.1020439027676643,1.0823158278399554,1.0840398104781117,0.03515161319690421,0.7564589180158734,1.0205120475441953,0.8628952241744017,0.9242588469895721,0.9097415922499603,0.8903820649297659,0.07032396645102956
Grade4Winter,3106,99,them,",",9,96,25.5,54.0,39.0,41.0,24.52112791626263,239.5952380952381,219.0190476190477,0.8445795369293412,1.7099814754276996,1.0363566728868325,1.1863079735244737,1.066604300494078,1.1364503444071088,0.20161812944768337,0.920372001957905,1.0919078894024166,0.9575036185167545,1.0250092511909568,0.985999985505355,0.9955883160925214,0.04921115166411455
Grade4Winter,3106,107,prepares,",",0,51,0.0,25.5,0.0,11.8,18.47469311556448,240.81190476190483,248.81333333333333,0.7661927408271618,0.9940253983769978,0.8414688877058105,0.941932348656491,0.8929179084259009,0.8867370164564183,0.07055104082263974,0.8192640692640694,1.239475267669212,0.9915263430793366,1.0905984819550416,1.0297118210362823,1.0371866826170357,0.10332477426679898
Grade4Winter,3106,129,deck,.,9,141,25.5,79.5,54.0,59.2,39.30321688033764,211.40833333333333,218.525,0.8645134364160912,1.3568402921521086,0.9619990620460842,1.04689559638661,0.9996070492698312,1.0163416540183676,0.11389334973551696,0.681592335488779,1.0729286720450761,0.9640005403380416,1.0312773844554117,1.000392248016968,0.9848909089478614,0.0938300109172824
Grade4Winter,3106,145,decks,",",0,102,15.0,39.0,36.0,31.2,25.324183811414056,246.82222222222225,252.762962962963,0.9244590790369623,1.1948604254051454,0.9683320975538336,1.0724789259402598,1.021139787822056,1.0305001950609167,0.08041321330354177,0.9981824712643681,1.2668253827967897,1.0528911479261431,1.221559465532672,1.0948167477167596,1.123387810047467,0.0924531685943868
Grade4Winter,3106,165,ship,.,0,102,31.5,51.0,45.0,46.4,28.90575820044956,211.45,244.35882352941172,0.9234672935557298,1.1709315939120255,0.9677516529009518,1.0373347786750393,0.996893042372052,1.0102814379256386,0.06837696188139802,0.0,1.724598600247015,0.8088228314096876,0.9835264567895871,0.9462849873590949,0.9166326236961866,0.34374001012330097
Grade4Winter,3106,171,worsens,",",0,84,0.0,40.5,27.0,24.0,25.732136661048127,244.35882352941172,226.84833333333336,0.0,1.724598600247015,0.8088228314096876,0.9835264567895871,0.9462849873590949,0.9166326236961866,0.34374001012330097,0.0,1.0602910801622183,0.6980608417463077,1.043678836752977,0.9916988839795843,0.7755475916235315,0.42435807291869504
Grade4Winter,3106,189,on,.,0,132,24.0,67.5,48.0,51.8,35.486818478334825,217.26222222222216,272.4555555555555,0.9615055110861058,1.7461033671252724,1.0476804631539687,1.163753609519163,1.0928936336645512,1.1426727748041863,0.18601940511121967,0.0,1.1204139108715325,0.856445382807957,0.9987599018974491,0.9462615915880958,0.8773836363842187,0.25746394296309694
Grade4Winter,3106,195,morning,",",0,27,0.0,10.5,0.0,6.4,10.384053708863963,272.4555555555555,249.41904761904757,0.0,1.1204139108715325,0.856445382807957,0.9987599018974491,0.9462615915880958,0.8773836363842187,0.25746394296309694,0.7173052760131049,1.0358632193494581,0.8885449391129299,0.9660190331259861,0.9294949478065373,0.909728862574157,0.09386886489685735
