Session,WCPM,Acc,Comp,Exp,level,B_new,C_new,E_new,F_new,G_new,H_new,J_new,K_new,L_new,M_new,N_new,O_new,P_new,Q_new,mlevel_numeric,form_numeric,mlevel_form_diff,text_is_above_level
41481.0,90.0,0.981,6.3,2.7,12.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12,14,-2,0
41489.0,90.0,0.9670000000000001,5.8,2.5,12.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,12,14,-2,0
41537.0,119.0,0.992,5.4,3.3,15.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,14,1,1
41626.0,119.0,1.0,6.1,3.5,15.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,14,1,1
41717.0,182.0,1.0,6.2,4.0,22.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,19,14,5,1
41740.0,151.0,1.0,4.3,4.0,18.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,18,14,4,1
41802.0,130.0,1.0,7.0,3.9,16.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,14,2,1
41851.0,66.0,0.973,6.9,2.4,9.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,9,14,-5,0
41854.0,77.0,0.953,5.9,2.6,11.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,11,14,-3,0
41906.0,105.0,0.8029999999999999,5.1,2.5,10.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,10,14,-4,0
41960.0,123.0,1.0,4.9,3.7,15.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,15,14,1,1
41963.0,98.0,0.9840000000000001,4.9,2.5,13.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,13,14,-1,0
42194.0,109.0,1.0,5.7,3.4,14.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,14,0,0
43273.0,82.0,0.993,7.9,2.7,11.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,11,14,-3,0
43346.0,123.0,0.992,7.0,3.4,15.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,14,1,1
43815.0,106.0,0.996,3.3,3.4,13.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,13,14,-1,0
43839.0,28.0,0.84,6.3,1.5,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,9,14,-5,0
43959.0,79.0,0.996,4.4,2.9,11.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,11,14,-3,0
44099.0,128.0,1.0,6.0,3.7,16.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,14,2,1
44156.0,22.0,0.937,2.9,1.3,5.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,9,14,-5,0
44203.0,101.0,1.0,5.4,2.8,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,13,14,-1,0
44450.0,110.0,0.992,2.5,2.9,14.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,14,14,0,0
44930.0,115.0,0.968,5.4,3.2,14.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,14,14,0,0
45233.0,91.0,0.996,5.5,2.6,12.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12,14,-2,0
46349.0,145.0,1.0,4.8,4.0,17.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,17,14,3,1
46407.0,128.0,0.981,8.0,3.6,16.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,16,14,2,1
46719.0,114.0,1.0,4.4,3.5,14.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,14,14,0,0
48111.0,65.0,0.941,6.5,2.2,9.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,9,14,-5,0
48215.0,67.0,0.988,4.7,2.3,10.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,10,14,-4,0
48506.0,132.0,1.0,8.0,3.8,16.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,14,2,1
49110.0,122.0,1.0,7.4,3.7,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,14,1,1
50027.0,109.0,0.9890000000000001,5.3,3.5,14.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,14,14,0,0
50080.0,62.0,0.973,4.0,1.9,9.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,9,14,-5,0
50433.0,103.0,1.0,5.5,3.5,14.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,14,14,0,0
50438.0,88.0,0.9420000000000001,7.3,3.3,12.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,12,14,-2,0
50802.0,151.0,1.0,6.6,4.0,19.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19,14,5,1
50995.0,130.0,1.0,6.3,3.5,17.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,14,3,1
51090.0,116.0,1.0,5.6,3.7,15.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,14,1,1
51164.0,115.0,1.0,6.7,3.5,14.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,14,14,0,0
52085.0,141.0,0.9670000000000001,6.2,2.9,17.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,17,14,3,1
52108.0,124.0,1.0,7.3,3.3,15.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,14,1,1
52120.0,106.0,1.0,6.7,3.1,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,14,-1,0
52125.0,77.0,0.981,4.5,2.4,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,11,14,-3,0
52231.0,89.0,0.976,4.9,2.6,12.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,12,14,-2,0
52720.0,107.0,0.978,7.3,3.3,14.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,14,0,0
52831.0,106.0,0.9229999999999999,3.3,3.1,13.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,13,14,-1,0
53276.0,78.0,0.9840000000000001,7.8,2.3,11.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,11,14,-3,0
53401.0,70.0,0.9840000000000001,5.9,2.6,10.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,10,14,-4,0
53502.0,74.0,0.7340000000000001,5.1,2.2,10.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,10,14,-4,0
53647.0,108.0,0.988,4.8,3.1,14.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,14,14,0,0
53656.0,111.0,1.0,5.7,3.1,14.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,14,0,0
24021.0,87.0,0.991,6.0,2.7,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,13,-2,0
24070.0,99.0,1.0,5.1,3.2,13.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,13,13,0,0
24075.0,78.0,0.981,4.0,3.0,11.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,11,13,-2,0
24188.0,62.0,0.977,6.7,2.1,9.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,9,13,-4,0
24259.0,85.0,0.982,7.3,2.7,11.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,13,-2,0
24567.0,84.0,0.991,6.0,2.7,11.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,11,13,-2,0
24629.0,94.0,1.0,7.0,3.1,12.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,13,-1,0
24861.0,122.7,0.905,4.4,3.7,15.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,15,13,2,1
26136.0,50.0,0.9470000000000001,5.3,1.8,8.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,8,13,-5,0
26187.0,72.0,0.995,8.0,2.3,10.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,10,13,-3,0
26208.0,85.0,0.991,5.8,2.8,11.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,13,-2,0
26324.0,118.0,1.0,6.8,3.9,15.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,15,13,2,1
26394.0,138.0,1.0,6.1,3.9,17.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,13,4,1
26406.0,63.0,0.991,6.8,2.2,9.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,9,13,-4,0
26418.0,83.0,0.996,7.3,2.8,11.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,13,-2,0
26447.0,112.0,1.0,7.3,3.6,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,13,1,1
26517.0,136.0,1.0,6.4,4.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,13,3,1
26548.0,90.0,0.973,6.7,2.6,12.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,12,13,-1,0
26599.0,101.0,0.996,6.1,3.1,13.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,13,13,0,0
26621.0,123.0,0.995,7.6,3.5,15.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,13,2,1
26750.0,135.0,1.0,6.7,4.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,13,3,1
26812.0,89.0,1.0,6.3,3.2,12.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,12,13,-1,0
26973.0,56.0,0.9359999999999999,5.6,2.2,8.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,8,13,-5,0
27113.0,105.0,0.995,6.4,3.3,13.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
28079.0,117.0,0.929,3.6,3.7,14.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,14,13,1,1
28118.0,65.0,0.89,3.0,2.0,9.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,9,13,-4,0
28201.0,66.0,0.978,3.3,2.5,9.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,9,13,-4,0
29103.0,156.0,1.0,6.4,4.0,18.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,13,5,1
29461.0,58.0,0.892,5.0,2.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,9,13,-4,0
30493.0,140.0,1.0,4.6,4.0,17.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,17,13,4,1
30541.0,100.0,0.987,5.9,2.8,13.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
30547.0,99.0,0.995,6.7,2.9,13.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
30642.0,96.0,0.995,6.3,3.2,12.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12,13,-1,0
30673.0,46.0,0.981,5.4,1.7,7.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,8,13,-5,0
30683.0,155.0,0.9670000000000001,7.5,4.0,18.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,18,13,5,1
30815.0,67.0,0.605,4.0,1.8,9.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,0.0,9,13,-4,0
30819.0,107.0,0.9520000000000001,6.5,3.0,13.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
31724.0,109.0,0.9670000000000001,6.4,3.4,14.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,14,13,1,1
32506.0,51.0,0.948,3.7,1.5,8.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,8,13,-5,0
33562.0,54.0,0.996,6.2,2.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,8,13,-5,0
33564.0,107.0,0.995,7.7,3.3,13.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
33576.0,100.0,0.973,6.6,3.0,13.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,13,13,0,0
33595.0,57.0,0.991,5.2,2.2,8.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,8,13,-5,0
33613.0,72.0,0.9540000000000001,7.7,2.4,10.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,10,13,-3,0
33683.0,75.0,0.95,3.6,2.5,10.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,10,13,-3,0
33781.0,84.0,0.996,6.4,2.9,11.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,11,13,-2,0
33791.0,87.0,0.995,7.1,3.2,11.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,11,13,-2,0
33903.0,61.0,0.897,3.8,2.2,9.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,9,13,-4,0
34127.0,84.0,0.996,5.8,2.8,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,11,13,-2,0
34230.0,150.0,1.0,5.1,4.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,18,13,5,1
34499.0,117.0,0.991,6.7,3.5,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,13,1,1
35544.0,128.0,0.986,6.8,3.5,16.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,16,13,3,1
35608.0,95.0,0.9570000000000001,3.7,2.7,12.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,12,13,-1,0
35735.0,111.0,0.9640000000000001,7.4,3.3,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,13,1,1
35835.0,98.0,0.976,5.8,2.8,13.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
36065.0,100.0,0.9590000000000001,5.0,3.4,13.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,13,13,0,0
37258.0,115.0,0.8240000000000001,2.7,2.9,11.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,3.0,3.0,11,13,-2,0
37798.0,125.0,1.0,8.0,3.9,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,13,2,1
38140.0,167.0,1.0,7.3,4.0,19.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,13,5,1
38282.0,206.0,0.927,4.2,4.0,21.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,18,13,5,1
38738.0,85.0,0.973,6.2,2.4,11.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,11,13,-2,0
38877.0,99.0,0.968,5.2,2.7,13.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,13,13,0,0
38957.0,78.4,0.986,3.2,2.2,11.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,11,13,-2,0
39078.0,94.0,1.0,5.4,3.1,12.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,12,13,-1,0
39606.0,114.0,0.9690000000000001,5.7,3.5,14.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,14,13,1,1
40181.0,83.0,0.991,7.3,2.9,11.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,13,-2,0
40212.0,129.0,0.996,6.0,4.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,13,3,1
40509.0,175.0,0.991,6.7,4.0,20.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,13,5,1
41135.0,109.0,1.0,6.1,3.5,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,13,1,1
41929.0,89.0,1.0,7.7,2.8,12.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,12,13,-1,0
42149.0,112.0,1.0,5.4,3.4,14.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,13,1,1
42169.0,120.0,1.0,7.5,3.8,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,13,2,1
42699.0,80.0,0.991,7.0,2.9,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,11,13,-2,0
43202.0,124.0,1.0,7.3,4.0,15.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,15,13,2,1
44352.0,115.0,0.991,6.7,3.5,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,13,1,1
44623.0,148.0,1.0,8.0,4.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,13,5,1
44677.0,73.0,0.986,7.3,2.7,10.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,10,13,-3,0
44725.0,112.0,0.982,8.0,3.2,14.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,13,1,1
45113.0,161.0,1.0,8.0,3.1,19.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,13,5,1
45349.0,119.0,0.987,4.6,4.0,15.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,15,13,2,1
46213.0,132.0,0.995,6.3,3.7,16.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,13,3,1
46223.0,79.0,0.996,2.3,2.5,11.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,11,13,-2,0
46894.0,106.0,1.0,8.0,3.6,13.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
48031.0,52.0,0.9540000000000001,6.0,2.1,8.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,8,13,-5,0
48372.0,107.0,1.0,6.7,3.4,13.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
49623.0,152.0,0.996,7.9,4.0,18.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,13,5,1
49829.0,109.0,0.9309999999999999,6.3,2.8,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,13,1,1
49853.0,96.0,0.996,7.1,3.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,13,-1,0
49906.0,105.0,1.0,7.3,3.3,13.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
49907.0,120.0,1.0,6.9,3.5,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,13,2,1
50636.0,95.0,1.0,7.1,3.1,12.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,12,13,-1,0
50805.0,88.0,0.995,6.1,2.9,12.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,12,13,-1,0
50867.0,65.0,0.968,7.9,2.7,9.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,9,13,-4,0
50938.0,90.0,0.982,3.3,2.9,12.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0,12,13,-1,0
51253.0,185.0,1.0,7.3,4.0,23.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,13,5,1
51481.0,104.0,1.0,6.4,3.5,13.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,13,0,0
52148.0,73.0,0.991,6.5,2.5,10.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,10,13,-3,0
52240.0,112.0,0.996,5.5,3.9,14.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,14,13,1,1
52619.0,101.0,1.0,4.5,2.7,13.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,13,13,0,0
52824.0,89.0,1.0,6.3,2.9,12.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,12,13,-1,0
53366.0,80.0,0.987,7.3,3.0,11.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,11,13,-2,0
24759.0,91.0,0.996,5.1,3.0,13.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,13,15,-2,0
